isbn,Main Category,Categories,Description
142180092,,,
744586461,,,
822008939,,,
374521409,,,
184115749X,,,
7153589,,,
312420145,,,
671732471,,,
006092960X,,"Body, Mind & Spirit","""Ordinarily, events that change our path are impersonal affairs, and yet extremely personal. My teacher, don Juan Matsus, said this is guiding me as his apprentice to collect what I considered to be the memorable events of my life…. Don Juan described the total goal of the shamanistic knowledge that he handled as the preparation for facing the definitive journey: the journey that every human being has to take at the end of his life. He said that what modern man referred to vaguely as life after death was, for those shamans, a concrete region filled to capacity with practical affairs of a different order than the practical affairs of daily life, yet bearing a similar functional practicality. Don Juan considered that to collect the memorable in their lives was, for shamans, the preparation for their entrance into that concrete region, which they called the active side of infinity."" In this book written immediately before his death, anthropologist and shaman Carlos Castaneda gives us his most autobiographical and intimately revealing work ever, the fruit of a lifetime of experience and perhaps the most moving volume in his oeuvre."
671732463,,,
074341280X,,,
067173248X,,,
671732528,,,
671732501,,,
1855384272,,,
345481267,,,
375756884,,,
375411224,,,
375702245,,,
60726466,,,
1593080581,,Fiction,"In an attempt to woo two wholesome women--Natasya and Aglaia--the lovesick Prince Myshkin's good deeds are overshadowed by Ganya, the dishonest man of interest to the women, in this volume that includes an introduction and notes."
1567180701,,,
1844080382,,Cornwall (England : County),"Last night I dreamt I went to Manderley again . . . Working as a lady's companion, the heroine of Rebecca learns her place. Life begins to look very bleak until, on a trip to the South of France, she meets Maxim de Winter, a handsome widower whose sudden proposal of marriage takes her by surprise. She accepts, but whisked from glamorous Monte Carlo to the ominous and brooding Manderley, the new Mrs de Winter finds Max a changed man. And the memory of his dead wife Rebecca is forever kept alive by the forbidding Mrs Danvers . . . Not since Jane Eyre has a heroine faced such difficulty with the Other Woman. An international bestseller that has never gone out of print, Rebecca is the haunting story of a young girl consumed by love and the struggle to find her identity."
805242090,,,
042520961X,,,
014310490X,,History,"“Rebecca West’s magnum opus . . . one of the great books of our time.” —The New Yorker Written on the brink of World War II, Rebecca West’s classic examination of the history, people, and politics of Yugoslavia illuminates a region that is still a focus of international concern. A magnificent blend of travel journal, cultural commentary, and historical insight, Black Lamb and Grey Falcon probes the troubled history of the Balkans and the uneasy relationships among its ethnic groups. The landscape and the people of Yugoslavia are brilliantly observed as West untangles the tensions that rule the country’s history as well as its daily life. For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators."
009930791X,,,
3446176934,,,Auf Tagebuchaufzeichnungen basierender Roman über Philip Roths Israel-Aufenthalt während des Demjanjuk-Prozesses und über seine innere Auseinandersetzung mit der zionistischen Idee.
385240872,,,
822002108,,,
706432088,,,
822001101,,,
670038032,,,
679729526,,,
140449329,,,
872207315,,,
674995864,,,
486434125,,,
192834401,,,
385732538,,,
618685502,,,
440402913,,,
440415241,,,
385732562,,,
440414008,,,
074348276X,,Drama,"The tragic drama of an old king's foolishness is accompanied by material on Shakespeare's language, life, and theater, notes, and an essay."
019832054X,,,
1903436591,,,
743484959,,,
039395904X,,Fiction,"This text is the first-and only-modern text to follow the New York Edition, the one which had James's final authority."
141439904,,,
553210599,,,
312406916,,,
052161872X,,,
451526813,,,
198320566,,,
1932219250,,,
521532507,,,
156031191,,,
679743340,,,
812036042,,,
743484967,,,
141014709,,,
345477529,,,
375725180,,,
1904271553,,,
684852705,,,
679736530,,,
743477553,,,
1932219269,,,
743482824,,,
198320272,,,
1932219161,,,
521535131,,,
1586638475,,,
822000237,,,
1904271359,,,
517223627,,,
439291496,,,
140153179,,,
140153195,,,
140153225,,,
613572742,,,
684846942,,,
300091419,,,
307262995,,,
446677167,,,
446695696,,,
446695645,,,
446695718,,,
446695688,,,
375821821,,,
446695661,,,
449001245,,,
044669567X,,Fiction,"Murder, politics, and G-strings collide in this caper from the bestselling author of Tourist Season. Hilarity and chaos break out in a strip joint when a bachelor party gets out of hand, making the drunken guest of honor a threat to ""big money"" and ""big government."""
044661193X,,,
375410465,,,
446615129,,,
440421705,,,
865476063,,,
884196488,,,
446912069,,,
446674575,,,
1594831955,,,
553503707,,,
688052304,,,
030680932X,,Performing Arts,"This is the definitive life story of Alfred Hitchcock, the enigmatic and intensely private director of Psycho, Vertigo, Rear Window, The Birds, and more than forty other films. While setting forth every stage of Hitchcock's long life and brilliant career, Donald Spoto also explores the roots of the director's obsessions with blondes, food, murder, and idealized love—and he traces the incomparable, bizarre genius from Hitchcock's English childhood through the golden years of his career in America as one of the greatest directors in the history of filmmaking."
307237583,,,
815411839,,,
316159794,,,
316013935,,,
316014796,,,
316117366,,,
316014508,,,
446696633,,,
446696617,,,
446600474,,,
316155594,,,
446692654,,,
446606383,,,
446692646,,,
446608815,,,
747266999,,,
446692638,,,
446609323,,,
446613371,,,
446677388,,,
446600458,,,
446613355,,,
446617792,,,
446696641,,,
755300203,,,
1568654235,,Conspiracies,"Blockbuster bestselling suspense writer James Patterson resurrects a masterpiece! His wife is murdered at a party. His brother is killed at the Academy Awards. Now his former sweetheart is running for her life. Dr. David Strauss is soon obsessed with finding the explosive secret behind his family's murders--a secret born in the concentration camps of Nazi Germany. His search takes him on a harrowing trek across Europe, and finally to the Moscow Olympics, where he will face the most terrifying surprise of his life."
316693359,,,
446676438,,,
316000612,,,
64435261,,,
671009443,,,
747526036,,,
1563899655,,,
440238196,,,
312937695,,,
1400066107,,,
679643257,,,
553380176,,,
375505962,,,
1556702884,,Juvenile Nonfiction,Presents Maya Angelou's poem illustrated by paintings and drawings of Jean-Michel Basquiat. Features biographies of both the author and artist.
8497644743,,,
300091699,,,
810935201,,,
806510757,,,
312978332,,,
698116410,,,
312421990,,,
786942703,,,
140446362,,,
674678567,,,
802441416,,,
714831670,,,
300114400,,,
306807254,,,
810915871,,,
500282757,,,
132221861,,,
674995643,,,
014044209X,,,
460876740,,,
674995341,,,
60575816,,,
812216504,,,
761555528,,,
446691097,,,
373771371,,,
394700139,,,
1582433224,,Fiction,"In this stunning coming-of-age novel, award-winner Miriam Toews balances grief and hope in the voice of a witty, beleaguered teenager whose family is shattered by fundamentalist Christianity ""Half of our family, the better-looking half, is missing,"" Nomi Nickel tells us at the beginning of A Complicated Kindness. Left alone with her sad, peculiar father, her days are spent piecing together why her mother and sister have disappeared and contemplating her inevitable career at Happy Family Farms, a chicken slaughterhouse on the outskirts of East Village. Not the East Village in New York City where Nomi would prefer to live, but an oppressive town founded by Mennonites on the cold, flat plains of Manitoba, Canada. This darkly funny novel is the world according to the unforgettable Nomi, a bewildered and wry sixteen-year-old trapped in a town governed by fundamentalist religion and in the shattered remains of a family it destroyed. In Nomi's droll, refreshing voice, we're told the story of an eccentric, loving family that falls apart as each member lands on a collision course with the only community any of them have ever known. A work of fierce humor and tragedy by a writer who has taken the American market by storm, this searing, tender, comic testament to family love will break your heart."
1897082274,,,
039457107X,,,
096830317X,,,
968303188,,,
670044369,,,
425212785,,,
425204227,,,
425201686,,,
575402903,,,
674035011,,,
002426640X,,,
521274559,,,
192840940,,,
415050790,,,
192824546,,,
751504386,,,
385129912,,,
670691992,,,
307376583,,,
5550707004,,,
743233603,,,
067103264X,,,
618195637,,,
743222334,,,
440508827,,,
142001341,,,
051509479X,,,
60916095,,,
965013014,,,
312354371,,,
800638182,,,
1421506556,,,
142150653X,,Comics & Graphic Novels,"Violent, strange saga spanning four continents and four generations. Araki's ideas are stretched increasingly thin, but there is still plenty of action and new concepts to sustain the interest of demanding Shounen Jump readers. Each part of Jojo can be read more or less independently, and has its own atmosphere and storytelling/art style."
1421506548,,,
1421510782,,,
2290318043,,,
1421510790,,,
2290328308,,,
2290318493,,,
067145577X,,,
097640110X,,,
073930870X,,,
1592220045,,,
312869592,,,
156584100X,,Education,"Criticizes the way history is presented in current textbooks, and suggests a fresh and more accurate approach to teaching American history."
1565840089,,,
3856305580,,Diplomats,"Miguel Serrano, a Chilean diplomat and writer who has travelled widely in India studying Yoga, had a close friendship with Jung and Hesse at the end of their lives. This book is the outcome of his meetings and correspondence with them. Many letters are reproduced including documents of great importance written to the author by Jung shortly before his death, explaining his ideas about the nature of the world and of his work."
