id,title,isbn,page_count,publishing_date,form,publisher,language,author,illustrator,originally_published,genres,subject,awards,nominations,characters,description,sub_title
HhTVAAAACAAJ,How to Meditate,"9781932206104, 1932206108",228,2004,Paperback,Frederick P. Lenz Foundation for American Buddhism,English,Frederick Lenz,,,,Meditation -- Buddhism,,,,"How to Meditate is a transcript all of Rama's, Dr. Frederick Lenz recorded talks on meditation. It also includes his book of lyrical poetry : ""The Bridge is Flowing but the River is Not."" How to Meditate provides a full range of meditation techniques, knowledge and wisdom to deepen meditation practice and understand meditation's essential role in daily life. This volume is excellent for both newcomers and longtime meditators. Open the book at any time to any page, and you will receive your daily quota of inspiration.","An Anthology of Talks on Meditation and ""Meditation: the Bridge is Flowing But the River is Not"""
CzlXAAAAYAAJ,A Time to Embrace,"9781595542328, 1595542329",384,"October 29, 2006",Paperback,Thomas Nelson,English,Karen Kingsbury,,2002,"Christian Fiction, Sports Fiction","Coaches (Athletics) -- Fiction, School sports -- Fiction, Christian fiction, Married people -- Fiction, Men with disabilities -- Fiction, Sports stories, Traffic accidents -- Fiction",,,,"Their whole life was a series of miracles. Can they really hope for one more? And as tragedy pulls their lives apart, can they somehow find that all-important time to embrace?
After twenty-one years, John and Abby Reynolds are back together and feeling like newlyweds. Together they are convinced they can handle the issues of their past, the questions from their children, and even the high-school politics that drain the joy from John's coaching career. But then disaster strikes...the type of tragedy John and Abby never expected.
The squeal of brakes and the crunch of metal changes everything. Suddenly devastation tears at the heart of their family, and the depth of their existence. In the process, their children falter in their faith and guilt colors everything about t...","A Story of Hope, Healing, and Abundant Life · Volume 1"
jZbHwEPpwFwC,Saving Fish from Drowning,"9780345464019, 034546401X",528,"September 26, 2006",Paperback,Random House Publishing Group,English,Amy Tan,,2005,"Novel, Fiction, Thriller, Suspense","Fiction / Asian American, Fiction / Literary, Fiction / Women, American fiction -- 21st century, Americans -- Fiction -- Burma, Burma -- Fiction, Fiction / Visionary & Metaphysical, Missing persons -- Fiction, Suspense fiction, Tourists -- Fiction, Book club kits",,,,"""A pious man explained to his followers: “It is evil to take lives and noble to save them. Each day I pledge to save a hundred lives. I drop my net in the lake and scoop out a hundred fishes. I place the fishes on the bank, where they flop and twirl. ‘Don’t be scared,’ I tell those fishes. ‘I am saving you from drowning.’ Soon enough, the fishes grow calm and lie still. Yet, sad to say, I am always too late. The fishes expire. And because it is evil to waste anything, I take those dead fishes to market and I sell them for a good price. With the money I receive, I buy more nets so I can save more fishes.” - Anonymous Twelve American tourists join an art expedition that begins in the Himalayan foothills of China - dubbed the true Shangri-La - and heads south into the jungles of Burma. But...",A Novel
e1qAAlAlhuAC,Saving fish from drowning,"9780399153013, 0399153012",474,2005,Hardcover,Putnam,English,Amy Tan,,2005,"Novel, Fiction, Thriller, Suspense","American fiction -- 21st century, Americans -- Fiction -- Burma, Burma -- Fiction, Missing persons -- Fiction, Suspense fiction, Tourists -- Fiction",,,,"""Twelve American tourists join an art expedition that begins in the Himalayan foothills of China - dubbed the true Shangri-La - and heads south into the jungles of Burma. But after the mysterious death of their tour leaders, the carefully laid plans fall apart, and disharmony breaks out among the pleasure-seekers as they come to discover that the Burma Road is paved with less-than-honorable intentions, questionable food, and tribal curses."" ""And then, on Christmas morning, eleven of the travelers boat across a misty lake for a sunrise cruise - and disappear."" ""Drawing from the current political reality in Burma and woven with pure confabulation, Amy Tan's picaresque novel poses the question: How can we discern what is real and what is fiction, in everything we see? How do we know what t...",
OAlCPgAACAAJ,Measure for Measure,"9780141013800, 014101380X",140,2005,Paperback,Penguin Books,English,William Shakespeare,,,,,,,"Angelo, Mistress Overdone, Vincentio, Barnardine, more","Labelled as a 'problem play' for its marriage of comic overtones to serious moral inquiry, William Shakespeare's Measure for Measure is a peerless black comedy of justice, pride and desire. This Penguin Shakespeare edition is edited by J.M. Nosworthy with an introduction by Julia Briggs. 'Some rise by sin, and some by virtue fall' In the Duke Vincentio's absence from Vienna, his strict deputy Angelo revives an ancient law forbidding sex outside marriage. The young Claudio, whose fiancée Juliet is pregnant, is condemned to death by the law. His sister Isabella, soon to become a nun, pleads with Lord Angelo for her brother's life. But her purity so excites Angelo that he offers her a monstrous bargain - he will save Claudio if Isabella will visit him that night. This book contains a gener...",
QQCG9mNU1eAC,Shadow of the Almighty,"9780060622138, 006062213X",256,"June 21, 1989",Paperback,HarperCollins,English,Elisabeth Elliot,,1958,,"Biography & Autobiography / Religious, Religion / Christian Living / General, Religion / Christian Ministry / Missions, Religion / Christianity / History, Christian biography, Missionaries -- Biography -- Ecuador, Missionaries -- Biography -- Ecuador -- United States, Missionaries -- Biography.?UNAUTHORIZED. -- Ecuador -- Biography -- United States",,,,"“More than inspirational reading: it belongs to the very heartbeat of evangelic witness.” —Christianity Today
  Shadow of the Almighty is one of the great missionary stories of modern times. It is the life and testament of Jim Elliot, as told by Elliot’s widow, author and evangelist Elisabeth Elliot Gren. Shadow of the Almighty is the true account of Elliot's martyrdom, along with four fellow missionaries, at the hands of Ecuador’s Huaorani Indians. About this important and enlightening book, Eugenia Price writes, “It proves that Jesus Christ will bring bright creativity out of any shadow which might fall across any life and any love.” A story that has inspired Christian readers for more than half a century, it poignantly recounts a tragic event that was presented from Huaorani perspective in the 2006 feature motion picture, End of the Spear.",The Life and Testament of Jim Elliot
XcdwPwAACAAJ,Half Asleep in Frog Pajamas,"9781842430361, 184243036X",386,2002,Paperback,No Exit,English,Tom Robbins,,December 1994,"Novel, Fiction, Humor","American fiction -- 20th century, Stockbrokers -- Fiction",,,,"When the stock market crashes on the Thursday before Easter, you - an ambitious, although ineffectual and not entirely ethical young broker - are going to have to scramble and scheme to cover your butt before Monday. But there's no way you can anticipate that over these fateful three days you will be forced to confront everything from mysterious African rituals to legendary amphibians, from your own sexuality to outer space. This is Tom Robbins in his finest form. 'A piece of working magic, warm, funny and sane' - Thomas Pynchon",
ckdOAAAACAAJ,Halbschlaf im Froschpyjama,"9783499224423, 3499224429",485,1998,Paperback,Rowohlt-Taschenbuch-Verlag,German,Tom Robbins,,December 1994,"Novel, Fiction, Humor","American fiction -- Translations into German, Stockbrokers -- Fiction",,,,"Half Asleep in Frog Pajamas is a 1994 novel by Tom Robbins, published by Bantam Books.",Roman
aCiQEAAAQBAJ,How to Save Your Own Life,"9781585424993, 1585424994",336,"July 6, 2006",Paperback,Penguin Publishing Group,English,Erica Jong,,1977,,"Fiction / Classics, Fiction / Coming of Age, Fiction / Literary, Hollywood (Los Angeles, Calif.) -- Fiction, Man-woman relationships -- Fiction, Motion picture industry -- Fiction, Women -- Fiction -- California",,,,"Erica Jong--like Isadora Wing, her fictional doppelganger--was rich and famous, brainy and beautiful, and soaring high with erotica and marijuana in 1977, the year this book was first published. Erica/Isadora are the perfect literary and libidinous guides for those readers who want to learn about-or just be reminded of-the sheer hedonistic innocence of the time. How to Save Your Own Life was praised by People for being ""shameless, sex-saturated and a joy,"" and hailed by Anthony Burgess as one of the ninety-nine best novels published in English since 1939.",
9wP0fhm5mEYC,Dogeaters,"9781559362153, 1559362154",121,2003,Paperback,Theatre Communications Group,English,Jessica Tarahata Hagedorn,,March 1990,,"Drama / American / General, Philippines -- Drama",American Book Award,National Book Award for Fiction,,"Jessica Hagedorn has transformed her bestselling novel about the Philippines during the reign of Ferdinand and Imelda Marcos into an equally powerful theatrical piece that is a multi-layered tour de force. As Harold Bloom writes, Hagedorn expresses the conflicts experienced by Asian immigrants caught between cultures . . . she takes aim at racism in the U.S. and develops in her dramas the themes of displacement and the search for belonging.
Jessica Hagedorn is a performance artist, poet, novelist and playwright, born and raised in the Philippines. Her novels include Dogeaters (Penguin 1990) which was nominated for a National Book Award and The Gangster of Love (Penguin 1996); a short story collection, Danger and Beauty (City Lights 2002).",A Play about the Philippines
5-_nPAAACAAJ,Fortress of Solitude and the Devil Genghis,,128,December 2006,Paperback,"Nostalgia Ventures, Incorporated",English,Kenneth Robeson,,,,,,,,,
aCwNPQAACAAJ,"Tan fuerte, tan cerca","9788426415165, 8426415164",441,2005,Paperback,Lumen,Spanish,"Jonathan Safran Foer, Toni Hill",,"April 1, 2005","Novel, Fiction, Bildungsroman","Literary Collections / General, Fathers and sons -- Fiction, Gifted children -- Fiction, Gifted persons -- Fiction, Loss (Psychology) -- Fiction, New York (N.Y.) -- Fiction, September 11 Terrorist Attacks, 2001 -- Fiction",,International Dublin Literary Award,,"En Tan fuerte, tan cerca Jonathan Safran Foer consigue convertir la tragedia en misterio.",
